Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
76,1.2666666666666666,0.0005115359,0.0,7873.808474968379,1031.5019313545106,2132.996630890806,3151.1786357108513,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.5293,25.933214,21.500723,16.801113,13.177683,10.365108,7.7496977,5.633704,4.826513,5.2547083,5.6070957,4.616549,2.3877375
77,1.2833333333333334,0.00063305104,0.0,7118.774327997926,1396.156168619511,2387.46457695686,3204.2255861141316,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.58514,32.432648,27.100658,21.924437,18.049881,14.334188,9.962185,5.956459,3.7122984,3.1023781,2.8811593,2.455287,2.329582
78,1.3,0.00068617763,0.0,6856.289383771826,1140.134127735605,2135.1414052859127,3257.551343161238,0.027200295261307256,0.09461126666333049,5.728714788228517,-539.3956,30.184301,25.00882,18.91336,13.963021,11.02623,9.73828,9.203518,8.685579,7.836711,6.5884633,5.0282326,3.3625972
79,1.3166666666666667,0.0006229805,0.0,6449.998794189511,1155.7229313977516,2066.0739106740516,3118.2872771181073,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.4014,32.959274,27.593023,21.078754,15.507379,11.87826,9.912683,8.653966,7.25377,5.4042625,3.3098233,1.4236319,0.17306727
80,1.3333333333333333,0.000626594,0.0,6667.418393233973,1039.5117309380057,2086.723529880218,3042.926224459546,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.0554,26.825737,22.685062,17.823069,13.833377,11.297251,9.836892,8.738187,7.494598,5.961586,4.266142,2.6861103,1.513921
81,1.35,0.0005976846,0.0,6943.542875668976,1109.589149527825,2356.2244174683765,3588.361997688639,0.027200295261307256,0.09461126666333049,5.728714788228517,-541.0249,27.700207,22.384075,16.89204,13.388927,11.957361,11.253103,10.137022,8.564468,7.133723,6.1704164,5.440425,4.5824842
82,1.3666666666666667,0.0005545974,0.0,6661.377306764747,1531.9401005467503,2685.436932592519,3966.9069677010425,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.9591,31.443481,24.832884,18.155117,13.738933,11.238342,9.138086,6.731944,4.478813,2.9992578,2.2468417,1.6637155,0.87558854
83,1.3833333333333333,0.0004565943,0.0,7333.358962524261,1116.1483123006992,2285.5727430207894,3670.66746783253,0.027200295261307256,0.09461126666333049,5.728714788228517,-544.999,22.713524,19.02607,15.355939,12.832116,11.021097,9.173897,7.4345975,6.4885945,6.367552,6.1736565,5.088357,3.282288
84,1.4,0.0005146583,0.0,7360.51198625916,911.5758467430744,2133.3317392734325,3278.5203412682686,0.027200295261307256,0.09461126666333049,5.728714788228517,-541.6844,26.37635,20.152172,13.57201,8.697475,5.5726285,3.6471925,2.9072528,3.3200157,4.067528,4.1978855,3.8193045,3.908385
85,1.4166666666666667,0.00068363064,0.0,6817.481420938597,1389.9396809589193,2502.6208974801384,3489.7492912303483,0.027200295261307256,0.09461126666333049,5.728714788228517,-541.0295,28.60132,25.095623,20.496918,16.022284,12.485365,10.072054,8.482349,7.271149,6.1333046,4.977919,3.823526,2.6683006
86,1.4333333333333333,0.00068243284,0.0,6581.9693987931805,1393.0038680777348,2461.942077814981,3614.72177937964,0.027200295261307256,0.09461126666333049,5.728714788228517,-536.95404,33.715256,28.68903,22.575676,17.138512,13.085613,10.257828,8.353718,7.300813,6.979748,6.8323526,6.001108,3.9843292
