Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
31,0.5166666666666667,0.0004465402,0.0,4422.879018029219,530.6712836359549,1191.7552093782497,2641.7471382311514,0.02715632143098531,0.1434392444673737,7.866624017999895,-513.70386,15.4455805,14.1765175,12.346971,10.268131,8.20138,6.2912807,4.566606,2.9990396,1.5790892,0.36226434,-0.5419455,-1.0306746
32,0.5333333333333333,0.0004064648,0.0,4012.758013801224,395.66335456170816,1319.1409128131957,2789.3392158992046,0.02715632143098531,0.1434392444673737,7.866624017999895,-513.19446,16.27835,15.302305,13.838705,12.083642,10.232152,8.433441,6.767396,5.248349,3.851018,2.5460954,1.329521,0.23412883
33,0.55,0.0003677784,0.0,4587.710228778196,662.1560911960294,1412.1519742217968,2882.5162526181457,0.02715632143098531,0.1434392444673737,7.866624017999895,-515.582,12.764104,11.442209,9.5980015,7.633312,5.8959503,4.5750246,3.668295,3.0285726,2.4621673,1.8317788,1.1179227,0.41491222
34,0.5666666666666667,0.000353108,0.0,4657.9491305051715,575.2107366655533,1511.1356880670107,2768.310997340771,0.02715632143098531,0.1434392444673737,7.866624017999895,-516.7042,11.291253,10.242899,8.658244,6.748537,4.7517576,2.8908565,1.3380988,0.19286674,-0.52371883,-0.8578342,-0.9002104,-0.7583469
35,0.5833333333333334,0.00039428554,0.0,3869.281681431352,565.7078705032351,1003.934612123414,2369.600086134347,0.02715632143098531,0.1434392444673737,7.866624017999895,-511.8131,17.956852,16.245852,13.814705,11.118361,8.531073,6.2435074,4.262265,2.498944,0.8899748,-0.5237294,-1.601732,-2.1876245
36,0.6,0.00042850737,0.0,4483.962122816106,405.47555452980924,1510.0347404903016,2589.4796350336005,0.02715632143098531,0.1434392444673737,7.866624017999895,-514.45496,14.415447,13.207411,11.385925,9.187668,6.858425,4.6006927,2.5409873,0.7248035,-0.8622077,-2.2570891,-3.4817138,-4.518429
37,0.6166666666666667,0.00040929817,0.0,4271.317063985523,631.1178413740078,1826.5997184515707,3291.262370088015,0.02715632143098531,0.1434392444673737,7.866624017999895,-513.18066,15.962021,14.058367,11.2957535,8.178237,5.2223425,2.8349795,1.2291381,0.39898962,0.15792972,0.22392574,0.3234857,0.28088373
38,0.6333333333333333,0.00045266564,0.0,4231.5711266154985,200.48193685027036,1320.7579062520383,2732.2283066110467,0.02715632143098531,0.1434392444673737,7.866624017999895,-514.12885,15.014536,14.191328,12.923285,11.341091,9.585619,7.782115,6.0239687,4.369296,2.8493328,1.4829794,0.29055512,-0.6996808
39,0.65,0.00046910398,0.0,4459.066478230861,644.1139254445711,1100.720913081269,2620.9496100394463,0.02715632143098531,0.1434392444673737,7.866624017999895,-513.1516,16.126179,14.608856,12.528473,10.392458,8.644472,7.5214405,6.9916,6.7930593,6.5540075,5.94589,4.811053,3.2186007
40,0.6666666666666666,0.00051061047,0.0,4100.452910231433,375.9271064138681,1240.245020306459,2602.8240659304633,0.02715632143098531,0.1434392444673737,7.866624017999895,-510.56216,19.73846,18.038342,15.557868,12.710251,9.88542,7.34728,5.185649,3.336319,1.6556253,0.015885592,-1.6182302,-3.162816
41,0.6833333333333333,0.00055828015,0.0,4656.693095585655,510.9719983154732,1367.8407514143837,2605.2054805140597,0.02715632143098531,0.1434392444673737,7.866624017999895,-510.94052,19.057522,16.988071,14.091671,10.996243,8.259937,6.2057376,4.8571453,3.992219,3.2846754,2.4677677,1.4513808,0.34726846
42,0.7,0.0004762358,0.0,4259.078475324775,303.75156991488626,1366.36510691836,3264.4767987042587,0.02715632143098531,0.1434392444673737,7.866624017999895,-509.63702,20.984818,19.106184,16.355438,13.193777,10.083866,7.3774242,5.244971,3.666398,2.480773,1.4747368,0.47691467,-0.5739169
43,0.7166666666666667,0.00048856635,0.0,4472.15765042165,564.6481459242483,1339.542760327858,3107.527202169898,0.02715632143098531,0.1434392444673737,7.866624017999895,-511.4161,18.457539,16.543953,13.731743,10.478768,7.2487087,4.407441,2.1622581,0.55606246,-0.49195284,-1.122293,-1.4749353,-1.6520197
44,0.7333333333333333,0.0004938807,0.0,4322.534729910067,305.6324838130073,1491.482840480276,3207.1754896436482,0.02715632143098531,0.1434392444673737,7.866624017999895,-510.6376,19.76796,18.437859,16.457531,14.102523,11.633013,9.230406,6.973749,4.8605175,2.8571873,0.9531182,-0.80806583,-2.3333476
45,0.75,0.0026202882,0.0,6582.277313350338,562.0254854285145,1640.8859937527393,3260.795069073265,0.02715632143098531,0.1434392444673737,7.866624017999895,-494.87738,7.7007213,-7.6187983,21.067547,28.920727,-1.1620913,-6.8070135,22.125294,11.71822,-5.3283205,-4.2834196,15.034525,6.692019
46,0.7666666666666667,0.0026923497,0.0,6425.776905291381,1011.5043643058424,2368.736028339089,3259.6457209551027,0.02715632143098531,0.1434392444673737,7.866624017999895,-467.42612,9.10486,-16.436398,22.855532,36.99771,-0.5446854,-18.532543,28.179699,13.355679,-0.528079,-11.325235,10.452283,5.281213
47,0.7833333333333333,0.0017191038,0.0,5295.270230084057,873.2144236703133,2392.424270003896,3330.8351151329625,0.02715632143098531,0.1434392444673737,7.866624017999895,-496.1244,23.738447,5.8885765,15.850544,19.68875,-0.87645006,-8.752345,6.7536993,9.461475,-4.212735,-3.5855136,5.9990005,-0.058376044
48,0.8,0.0008201135,0.0,4758.369042769444,1409.6758151915235,2116.092829565492,3288.229861184052,0.02715632143098531,0.1434392444673737,7.866624017999895,-500.64746,22.908863,11.251526,17.72282,18.559105,4.564512,1.6820015,10.964276,6.360404,-5.7816353,-1.0611138,8.405647,1.256726
49,0.8166666666666667,0.00074778043,0.0,4173.773323219251,976.7879123622653,2415.418702822986,3290.670838967763,0.02715632143098531,0.1434392444673737,7.866624017999895,-501.2833,26.90258,19.309696,20.695011,18.53179,7.821025,3.6100078,8.176514,6.1843123,-2.0694351,-2.7947369,0.45415714,-4.2821355
50,0.8333333333333334,0.00074101624,0.0,4001.769317027292,940.9706642498691,2629.0876691060757,3295.2348797227587,0.02715632143098531,0.1434392444673737,7.866624017999895,-503.08762,26.797056,21.228601,19.97749,16.597134,8.9626465,5.5561814,7.390664,6.094906,1.792625,1.2000809,1.9271797,-1.7909775
51,0.85,0.0007319537,0.0,3995.32712234404,1200.1132543859048,3092.326308373203,3681.1814619573256,0.02715632143098531,0.1434392444673737,7.866624017999895,-503.8393,26.672005,22.15942,20.552013,17.15298,10.660816,7.2839174,7.2512965,4.5022,0.14277464,-0.59852815,-0.33385685,-3.3768382
52,0.8666666666666667,0.00073086866,0.0,3977.0243004694144,617.7602924150183,2110.49671763715,3298.3127448247856,0.02715632143098531,0.1434392444673737,7.866624017999895,-505.444,26.511677,24.247362,21.761784,18.45887,14.199741,10.391525,7.6283336,4.9106693,2.1081324,0.346322,-0.45838505,-1.4965777
53,0.8833333333333333,0.0007428145,0.0,4700.635932480433,971.610773663082,2281.9999878014382,3285.655545967605,0.02715632143098531,0.1434392444673737,7.866624017999895,-509.61258,20.86372,18.834743,16.23619,13.228178,10.081739,7.535022,5.9327188,4.8246403,3.845012,3.0978231,2.4091606,1.2377527
54,0.9,0.0006518762,0.0,4563.9805316547445,1153.405909058108,2625.611997521602,3427.855614034865,0.02715632143098531,0.1434392444673737,7.866624017999895,-509.8893,20.719524,19.124897,16.860382,14.353771,11.957738,9.845428,7.998686,6.284428,4.5731816,2.8363123,1.1743557,-0.2330321
55,0.9166666666666666,0.00066437846,0.0,4595.76819126407,819.2200252660024,2096.7884295372623,3376.4193635611846,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.94513,23.251371,21.04563,17.884983,14.33149,10.859949,7.7396626,5.0342793,2.6956296,0.6803723,-0.9838955,-2.214652,-2.9482636
56,0.9333333333333333,0.0007107487,0.0,4331.705117458185,868.9679331804525,2108.9270739963467,3594.9639245574413,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.66528,23.53048,20.99097,17.342268,13.281927,9.490833,6.457346,4.374504,3.138019,2.4373817,1.9016068,1.2447077,0.36044973
57,0.95,0.0006880591,0.0,4074.5838808824637,712.9161760690179,1910.202184281456,3242.4536726115302,0.02715632143098531,0.1434392444673737,7.866624017999895,-506.1651,25.691631,23.250952,19.709137,15.70385,11.874041,8.703255,6.4199276,4.980136,4.131067,3.5280914,2.8634362,1.9648682
